"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"29658",44987,"Morera","26/08/2011 15:14","Medio (4 - 8 mts)",200,"Grande",-68.82471,-32.86876,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"11758",18107,"Paraiso","28/07/2011 10:24","Medio (4 - 8 mts)",64,"Grande",-68.84066,-32.86953,4,"Cuarta Oeste",1173333,1,"bajo"
"23157",35107,"Fresno europeo","28/03/2011 12:26","Alto (> 8 mts)",80,"Grande",-68.85234,-32.88133,1,"Parque Central",1655358,0,"bajo"
"9075",13855,"Aguaribay","19/12/2011 07:55","Bajo (2 - 4 mts)",80,"Grande",-68.87522,-32.86843,8,"Aeroparque",2203365,0,"bajo"
"19807",30098,"Pltano","26/04/2011 10:27","Alto (> 8 mts)",185,"Grande",-68.84215,-32.88782,3,"Parque O'Higgins",1531146,0,"medio"
"30149",45748,"Morera","24/08/2011 11:14","Alto (> 8 mts)",148,"Grande",-68.82151,-32.87016,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"5071",7763,"Acacia visco","13/05/2011 11:28","Medio (4 - 8 mts)",110,"Grande",-68.85496,-32.88572,5,"Residencial Sur",2423809,0,"medio"
"767",1191,"Morera","29/11/2011 09:46","Bajo (2 - 4 mts)",18,"Chico",-68.87631,-32.86558,8,"Aeroparque",2203365,0,"bajo"
"1912",2906,"Paraiso","19/09/2011 11:30","Bajo (2 - 4 mts)",68,"Grande",-68.82208,-32.87318,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"18461",28110,"Morera","14/03/2011 16:48","Bajo (2 - 4 mts)",22,"Mediano",-68.84731,-32.89249,2,"Barrio Civico",2366816,0,"bajo"
"7512",11463,"Morera","06/01/2011 13:32","Alto (> 8 mts)",280,"Grande",-68.84375,-32.86284,4,"Cuarta Oeste",1173333,0,"alto"
"13151",20159,"Fresno europeo","13/05/2011 10:06","Alto (> 8 mts)",110,"Grande",-68.85902,-32.8921,5,"Residencial Sur",2423809,0,"medio"
"2106",3189,"Morera","21/09/2011 11:33","Medio (4 - 8 mts)",80,"Grande",-68.82926,-32.87533,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"12072",18578,"Morera","07/07/2011 09:58","Alto (> 8 mts)",128,"Grande",-68.83648,-32.87406,4,"Cuarta Oeste",1173333,0,"medio"
"20434",31040,"Fresno europeo","16/02/2011 10:48","Muy bajo (1 - 2 mts)",4,"Chico",-68.85573,-32.86487,6,"Residencial Norte",2694682,0,"bajo"
"24009",36363,"Pltano","17/03/2011 12:48","Alto (> 8 mts)",250,"Grande",-68.85205,-32.87799,6,"Residencial Norte",2694682,0,"alto"
"24435",36996,"Fresno europeo","01/04/2011 11:51","Muy bajo (1 - 2 mts)",4,"Chico",-68.85799,-32.87786,7,"Residencial Parque",1786336,0,"bajo"
"6838",10451,"Caducifolio","09/03/2011 10:30","Medio (4 - 8 mts)",30,"Mediano",-68.85623,-32.87353,6,"Residencial Norte",2694682,0,"bajo"
"22236",33729,"Morera","11/05/2011 10:21","Alto (> 8 mts)",184,"Grande",-68.85864,-32.88697,5,"Residencial Sur",2423809,0,"medio"
"13233",20292,"Acacia SP","17/05/2011 09:49","Bajo (2 - 4 mts)",33,"Mediano",-68.86037,-32.89331,5,"Residencial Sur",2423809,0,"bajo"
"4651",7124,"Fresno europeo","13/06/2011 12:28","Medio (4 - 8 mts)",90,"Grande",-68.85207,-32.89673,5,"Residencial Sur",2423809,0,"bajo"
"13306",20404,"Morera","23/05/2011 14:00","Alto (> 8 mts)",170,"Grande",-68.86185,-32.89335,5,"Residencial Sur",2423809,1,"medio"
"27288",41291,"Pltano","11/04/2011 10:38","Alto (> 8 mts)",158,"Grande",-68.83981,-32.88166,1,"Parque Central",1655358,0,"medio"
"4955",7586,"Morera","31/05/2011 13:50","Medio (4 - 8 mts)",120,"Grande",-68.85816,-32.88371,5,"Residencial Sur",2423809,0,"medio"
"18912",28779,"Pltano","19/04/2011 12:48","Alto (> 8 mts)",185,"Grande",-68.84827,-32.88668,1,"Parque Central",1655358,0,"medio"
"24155",36591,"Paraiso sombrilla","07/06/2011 13:02","Bajo (2 - 4 mts)",64,"Grande",-68.85732,-32.88347,5,"Residencial Sur",2423809,0,"bajo"
"26587",40214,"Morera","14/04/2011 09:56","Alto (> 8 mts)",125,"Grande",-68.84665,-32.88285,1,"Parque Central",1655358,1,"medio"
"10539",16265,"Morera","21/07/2011 09:17","Alto (> 8 mts)",213,"Grande",-68.84245,-32.86471,4,"Cuarta Oeste",1173333,0,"alto"
"4810",7364,"Olmo bola","23/06/2011 12:22","Medio (4 - 8 mts)",102,"Grande",-68.86134,-32.90078,5,"Residencial Sur",2423809,0,"medio"
"6609",10098,"Paraiso","09/08/2010 11:49","Bajo (2 - 4 mts)",15,"Chico",-68.84499,-32.86947,4,"Cuarta Oeste",1173333,0,"bajo"
"18562",28249,"Morera","28/02/2011 16:45","Alto (> 8 mts)",172,"Grande",-68.84813,-32.89299,2,"Barrio Civico",2366816,1,"medio"
"5515",8446,"Morera","09/02/2011 17:16","Medio (4 - 8 mts)",82,"Grande",-68.83625,-32.898,2,"Barrio Civico",2366816,0,"bajo"
"11832",18215,"Perenne","05/08/2011 12:03","Medio (4 - 8 mts)",70,"Grande",-68.83886,-32.86799,4,"Cuarta Oeste",1173333,0,"bajo"
"8025",12232,"Olmo bola","18/01/2011 11:32","Medio (4 - 8 mts)",86,"Grande",-68.8453,-32.86733,4,"Cuarta Oeste",1173333,0,"bajo"
"4977",7619,"Morera","07/06/2011 13:20","Muy bajo (1 - 2 mts)",6,"Chico",-68.85724,-32.88316,5,"Residencial Sur",2423809,0,"bajo"
"11143",17197,"Morera","30/06/2011 13:25","Alto (> 8 mts)",170,"Grande",-68.836,-32.86248,4,"Cuarta Oeste",1173333,0,"medio"
"2149",3246,"Morera","27/09/2011 11:48","Medio (4 - 8 mts)",70,"Grande",-68.82549,-32.86664,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"21798",33087,"Pltano","28/06/2011 09:31","Alto (> 8 mts)",128,"Grande",-68.85323,-32.89141,5,"Residencial Sur",2423809,0,"medio"
"15795",24030,"Morera","21/01/2011 12:43","Alto (> 8 mts)",180,"Grande",-68.84391,-32.89899,2,"Barrio Civico",2366816,0,"medio"
"5499",8419,"Acer","15/02/2011 15:49","Medio (4 - 8 mts)",62,"Grande",-68.838,-32.90185,2,"Barrio Civico",2366816,0,"bajo"
"742",1147,"Olmo comun","01/12/2011 13:20","Alto (> 8 mts)",98,"Grande",-68.877,-32.86819,8,"Aeroparque",2203365,0,"bajo"
"30097",45679,"Morera","26/08/2011 11:26","Alto (> 8 mts)",100,"Grande",-68.82256,-32.86954,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"13003",19948,"Morera","08/08/2011 09:13","Medio (4 - 8 mts)",122,"Grande",-68.83361,-32.86369,4,"Cuarta Oeste",1173333,1,"medio"
"18518",28185,"Tipa","23/02/2011 15:50","Alto (> 8 mts)",136,"Grande",-68.84898,-32.89176,2,"Barrio Civico",2366816,0,"medio"
"12912",19815,"Morera","04/08/2011 10:59","Alto (> 8 mts)",120,"Grande",-68.83425,-32.86372,4,"Cuarta Oeste",1173333,1,"medio"
"31441",47695,"Morera","09/09/2011 14:18","Alto (> 8 mts)",215,"Grande",-68.83034,-32.87197,4,"Cuarta Este Área Fundacional",1822016,0,"alto"
"18727",28498,"Morera","25/02/2011 09:56","Alto (> 8 mts)",150,"Grande",-68.84808,-32.88914,5,"Residencial Sur",2423809,0,"medio"
"8106",12350,"Olmo bola","18/01/2011 09:14","Muy bajo (1 - 2 mts)",2,"Chico",-68.84751,-32.86629,6,"Residencial Norte",2694682,0,"bajo"
"23618",35798,"Morera","21/03/2011 11:53","Medio (4 - 8 mts)",100,"Grande",-68.85382,-32.8748,6,"Residencial Norte",2694682,0,"bajo"
"2765",4235,"Fresno europeo","04/07/2011 11:30","Muy bajo (1 - 2 mts)",12,"Chico",-68.83576,-32.87175,4,"Cuarta Oeste",1173333,0,"bajo"
"9051",13821,"Morera","26/01/2011 09:48","Alto (> 8 mts)",170,"Grande",-68.84969,-32.86352,6,"Residencial Norte",2694682,0,"medio"
"31430",47680,"Morera","15/09/2011 10:03","Alto (> 8 mts)",160,"Grande",-68.8293,-32.87275,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"2065",3137,"Morera","09/09/2011 08:59","Medio (4 - 8 mts)",207,"Grande",-68.82481,-32.87304,4,"Cuarta Este Área Fundacional",1822016,0,"alto"
"21893",33227,"Pltano","09/05/2011 12:04","Alto (> 8 mts)",200,"Grande",-68.85523,-32.89218,5,"Residencial Sur",2423809,0,"medio"
"24780",37515,"Paraiso","15/11/2010 10:45","Medio (4 - 8 mts)",115,"Grande",-68.85636,-32.86995,6,"Residencial Norte",2694682,0,"medio"
"15398",23425,"Paraiso","27/01/2011 14:57","Alto (> 8 mts)",116,"Grande",-68.85019,-32.90296,2,"Barrio Civico",2366816,1,"medio"
"3644",5598,"Fresno europeo","19/04/2011 09:47","Muy bajo (1 - 2 mts)",3,"Chico",-68.83696,-32.88004,1,"Parque Central",1655358,0,"bajo"
"7460",11384,"Olmo comun","25/01/2011 12:55","Muy bajo (1 - 2 mts)",8,"Chico",-68.85006,-32.90017,2,"Barrio Civico",2366816,0,"bajo"
"24761",37484,"Morera","15/11/2010 11:57","Alto (> 8 mts)",160,"Grande",-68.85702,-32.87035,6,"Residencial Norte",2694682,0,"medio"
"9764",14979,"Acacia SP","21/12/2011 13:12","Bajo (2 - 4 mts)",80,"Grande",-68.88064,-32.87145,8,"Aeroparque",2203365,0,"bajo"
"18006",27430,"Pltano","25/10/2011 09:23","Alto (> 8 mts)",210,"Grande",-68.83458,-32.89226,3,"Parque O'Higgins",1531146,0,"alto"
"25610",38730,"Fresno europeo","15/12/2010 09:37","Medio (4 - 8 mts)",115,"Grande",-68.85112,-32.8716,6,"Residencial Norte",2694682,0,"medio"
"10449",16115,"Palo borracho","18/07/2011 12:35","Medio (4 - 8 mts)",80,"Grande",-68.84498,-32.87332,6,"Residencial Norte",2694682,0,"bajo"
"14476",22104,"Morera","13/06/2011 10:05","Alto (> 8 mts)",135,"Grande",-68.85545,-32.89752,5,"Residencial Sur",2423809,0,"medio"
"26626",40286,"Ligustro","11/04/2011 09:15","Muy bajo (1 - 2 mts)",8,"Chico",-68.845,-32.88105,1,"Parque Central",1655358,0,"bajo"
"5557",8513,"Tilo","10/02/2011 09:35","Alto (> 8 mts)",50,"Mediano",-68.8375,-32.89675,2,"Barrio Civico",2366816,0,"bajo"
"22068",33481,"Fresno europeo","16/06/2011 10:01","Alto (> 8 mts)",136,"Grande",-68.85588,-32.88923,5,"Residencial Sur",2423809,0,"medio"
"31471",47740,"Pltano","16/09/2011 13:58","Alto (> 8 mts)",225,"Grande",-68.82744,-32.87314,4,"Cuarta Este Área Fundacional",1822016,0,"alto"
"703",1086,"Fresno americano","13/12/2011 18:52","Bajo (2 - 4 mts)",14,"Chico",-68.88101,-32.86779,8,"Aeroparque",2203365,0,"bajo"
"27400",41444,"Pltano","07/04/2011 12:51","Alto (> 8 mts)",163,"Grande",-68.84108,-32.88153,1,"Parque Central",1655358,0,"medio"
"24606",37243,"Morera","14/03/2011 09:34","Alto (> 8 mts)",150,"Grande",-68.85695,-32.87268,6,"Residencial Norte",2694682,0,"medio"
"26337",39823,"Morera","29/04/2011 10:13","Alto (> 8 mts)",180,"Grande",-68.84694,-32.88315,1,"Parque Central",1655358,0,"medio"
"9470",14498,"Paraiso","30/11/2011 17:51","Bajo (2 - 4 mts)",16,"Chico",-68.87915,-32.8664,8,"Aeroparque",2203365,0,"bajo"
"8264",12607,"Morera","14/01/2011 11:39","Alto (> 8 mts)",110,"Grande",-68.84545,-32.86262,4,"Cuarta Oeste",1173333,0,"medio"
"3121",4783,"Liquidambar","03/08/2011 10:10","Bajo (2 - 4 mts)",15,"Chico",-68.83843,-32.86672,4,"Cuarta Oeste",1173333,0,"bajo"
"542",844,"Aguaribay","16/12/2011 12:12","Medio (4 - 8 mts)",98,"Grande",-68.88068,-32.86723,8,"Aeroparque",2203365,0,"bajo"
"6597",10079,"Fresno europeo","22/10/2010 10:19","Bajo (2 - 4 mts)",32,"Mediano",-68.84623,-32.86877,6,"Residencial Norte",2694682,0,"bajo"
"30065",45623,"Morera","22/09/2011 08:38","Alto (> 8 mts)",140,"Grande",-68.82111,-32.87136,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"8320",12700,"Jacarand","20/01/2011 09:41","Bajo (2 - 4 mts)",34,"Mediano",-68.84775,-32.86343,4,"Cuarta Oeste",1173333,0,"bajo"
"10092",15561,"Fresno europeo","17/11/2011 16:37","Muy bajo (1 - 2 mts)",6,"Chico",-68.86107,-32.87168,7,"Residencial Parque",1786336,0,"bajo"
"25945",39236,"Paraiso","29/12/2010 09:30","Medio (4 - 8 mts)",50,"Mediano",-68.85428,-32.87161,6,"Residencial Norte",2694682,0,"bajo"
"15422",23462,"Fresno europeo","24/01/2011 15:18","Medio (4 - 8 mts)",92,"Grande",-68.84917,-32.90159,2,"Barrio Civico",2366816,0,"bajo"
"8136",12391,"Morera","21/01/2011 10:14","Alto (> 8 mts)",125,"Grande",-68.84803,-32.86632,6,"Residencial Norte",2694682,0,"medio"
"26579",40201,"Fresno americano","14/04/2011 11:54","Alto (> 8 mts)",180,"Grande",-68.84629,-32.88364,1,"Parque Central",1655358,0,"medio"
"29699",45056,"Fresno europeo","01/09/2011 07:39","Alto (> 8 mts)",168,"Grande",-68.82301,-32.87062,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"1374",2090,"Morera","22/11/2011 11:57","Alto (> 8 mts)",185,"Grande",-68.82804,-32.88224,3,"Parque O'Higgins",1531146,0,"medio"
"10563",16308,"Morera","22/07/2011 11:08","Alto (> 8 mts)",250,"Grande",-68.84216,-32.86264,4,"Cuarta Oeste",1173333,0,"alto"
"18242",27791,"Fresno europeo","03/11/2011 10:04","Alto (> 8 mts)",62,"Grande",-68.83479,-32.89531,3,"Parque O'Higgins",1531146,0,"bajo"
"8747",13357,"Acacia SP","11/01/2011 11:31","Alto (> 8 mts)",270,"Grande",-68.84549,-32.86616,4,"Cuarta Oeste",1173333,0,"alto"
"20186",30663,"Olmo bola","02/02/2011 10:25","Medio (4 - 8 mts)",160,"Grande",-68.85477,-32.8679,6,"Residencial Norte",2694682,0,"medio"
"28351",42956,"Morera","07/10/2011 16:08","Medio (4 - 8 mts)",120,"Grande",-68.83491,-32.87815,1,"Parque Central",1655358,0,"medio"
"8779",13408,"Morera","06/04/2011 12:51","Medio (4 - 8 mts)",160,"Grande",-68.84376,-32.86582,4,"Cuarta Oeste",1173333,0,"medio"
"12142",18689,"Morera","04/07/2011 11:35","Alto (> 8 mts)",115,"Grande",-68.83592,-32.87358,4,"Cuarta Oeste",1173333,1,"medio"
"7198",10980,"Fresno europeo","06/04/2011 11:16","Bajo (2 - 4 mts)",40,"Mediano",-68.85561,-32.88157,7,"Residencial Parque",1786336,0,"bajo"
"11683",17996,"Olmo bola","29/07/2011 17:51","Medio (4 - 8 mts)",70,"Grande",-68.84011,-32.86749,4,"Cuarta Oeste",1173333,0,"bajo"
"22838",34623,"Morera","17/01/2012 20:13","Medio (4 - 8 mts)",120,"Grande",-68.8476,-32.87442,6,"Residencial Norte",2694682,0,"medio"
"28564",43294,"Fresno europeo","07/10/2011 11:44","Alto (> 8 mts)",115,"Grande",-68.83306,-32.87992,3,"Parque O'Higgins",1531146,0,"medio"
"3949",6073,"Fresno europeo","11/04/2011 12:11","Medio (4 - 8 mts)",48,"Mediano",-68.84543,-32.88379,1,"Parque Central",1655358,0,"bajo"
"7196",10978,"Fresno americano","06/04/2011 12:05","Medio (4 - 8 mts)",102,"Grande",-68.85621,-32.8808,7,"Residencial Parque",1786336,0,"medio"
"7993",12191,"Paraiso","19/01/2011 11:02","Alto (> 8 mts)",189,"Grande",-68.84611,-32.86784,6,"Residencial Norte",2694682,0,"medio"
"13196",20229,"Morera","26/05/2011 12:33","Alto (> 8 mts)",100,"Grande",-68.86025,-32.89363,5,"Residencial Sur",2423809,0,"bajo"
"17336",26410,"Morera","28/10/2011 09:30","Medio (4 - 8 mts)",155,"Grande",-68.83422,-32.88893,3,"Parque O'Higgins",1531146,0,"medio"
"26700",40396,"Fresno europeo","08/04/2011 12:23","Alto (> 8 mts)",87,"Grande",-68.84509,-32.88191,1,"Parque Central",1655358,0,"bajo"
"12112",18646,"Pltano","04/07/2011 13:29","Alto (> 8 mts)",220,"Grande",-68.83684,-32.87599,1,"Parque Central",1655358,0,"alto"
"3212",4915,"Pltano","20/07/2011 10:13","Alto (> 8 mts)",300,"Grande",-68.84279,-32.86584,4,"Cuarta Oeste",1173333,0,"alto"
"19524",29675,"Morera","09/03/2011 16:38","Medio (4 - 8 mts)",98,"Grande",-68.84074,-32.89484,2,"Barrio Civico",2366816,0,"bajo"
"487",758,"Aguaribay","15/12/2011 08:09","Bajo (2 - 4 mts)",20,"Chico",-68.88042,-32.86687,8,"Aeroparque",2203365,0,"bajo"
"2109",3193,"Ailanthus","23/09/2011 09:10","Alto (> 8 mts)",130,"Grande",-68.82787,-32.87534,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"25581",38676,"Fresno europeo","16/12/2010 12:06","Bajo (2 - 4 mts)",120,"Grande",-68.85187,-32.87169,6,"Residencial Norte",2694682,0,"medio"
"31476",47748,"Fresno europeo","16/09/2011 13:35","Alto (> 8 mts)",145,"Grande",-68.8264,-32.87321,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"22388",33953,"Fresno europeo","24/05/2011 11:16","Medio (4 - 8 mts)",100,"Grande",-68.85283,-32.88503,5,"Residencial Sur",2423809,0,"bajo"
"16235",24691,"Olmo comun","14/01/2011 12:44","Alto (> 8 mts)",250,"Grande",-68.84262,-32.89653,2,"Barrio Civico",2366816,0,"alto"
"556",864,"Aguaribay","15/12/2011 08:09","Medio (4 - 8 mts)",130,"Grande",-68.88043,-32.8663,8,"Aeroparque",2203365,0,"medio"
"11757",18106,"Paraiso","28/07/2011 10:26","Medio (4 - 8 mts)",90,"Grande",-68.84064,-32.86946,4,"Cuarta Oeste",1173333,1,"bajo"
"29076",44078,"Morera","14/10/2011 11:21","Medio (4 - 8 mts)",100,"Grande",-68.8312,-32.88563,3,"Parque O'Higgins",1531146,1,"bajo"
"30622",46452,"Morera","19/08/2011 09:18","Alto (> 8 mts)",150,"Grande",-68.83252,-32.86829,4,"Cuarta Oeste",1173333,1,"medio"
"15967",24288,"Morera","19/01/2011 12:18","Alto (> 8 mts)",140,"Grande",-68.84346,-32.90073,2,"Barrio Civico",2366816,1,"medio"
"7825",11939,"Fresno europeo","12/05/2010 11:22","Medio (4 - 8 mts)",86,"Grande",-68.85162,-32.86772,6,"Residencial Norte",2694682,0,"bajo"
"28929",43847,"Fresno americano","07/10/2011 09:27","Medio (4 - 8 mts)",110,"Grande",-68.82985,-32.88441,3,"Parque O'Higgins",1531146,0,"medio"
"5259",8045,"Morera","09/03/2011 09:04","Muy bajo (1 - 2 mts)",5,"Chico",-68.84187,-32.88954,3,"Parque O'Higgins",1531146,0,"bajo"
"2011",3055,"Fresno europeo","15/09/2011 14:17","Alto (> 8 mts)",178,"Grande",-68.82629,-32.87218,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"8979",13715,"Caducifolio","31/01/2011 11:32","Muy bajo (1 - 2 mts)",4,"Chico",-68.85127,-32.86348,6,"Residencial Norte",2694682,0,"bajo"
"5871",9007,"Prunas","11/01/2011 14:06","Bajo (2 - 4 mts)",28,"Mediano",-68.84555,-32.8671,4,"Cuarta Oeste",1173333,0,"bajo"
"5270",8062,"Acacia SP","04/03/2011 10:20","Alto (> 8 mts)",180,"Grande",-68.84072,-32.89016,3,"Parque O'Higgins",1531146,0,"medio"
"12653",19424,"Morera","01/07/2011 12:53","Medio (4 - 8 mts)",70,"Grande",-68.83566,-32.87162,4,"Cuarta Oeste",1173333,0,"bajo"
"16734",25483,"Pltano","08/02/2011 09:41","Alto (> 8 mts)",274,"Grande",-68.84173,-32.89999,2,"Barrio Civico",2366816,0,"alto"
"22035",33442,"Jacarand","15/06/2011 12:09","Medio (4 - 8 mts)",50,"Mediano",-68.85605,-32.88878,5,"Residencial Sur",2423809,0,"bajo"
"22411",33991,"Fresno europeo","26/05/2011 12:28","Bajo (2 - 4 mts)",110,"Grande",-68.85325,-32.88393,5,"Residencial Sur",2423809,0,"medio"
"170",260,"Fresno europeo","07/03/2012 11:38","Medio (4 - 8 mts)",130,"Grande",-68.82208,-32.86686,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"23178",35138,"Fresno europeo","23/03/2011 13:22","Alto (> 8 mts)",62,"Grande",-68.85349,-32.88011,6,"Residencial Norte",2694682,0,"bajo"
"14424",22030,"Fresno europeo","16/05/2011 10:17","Alto (> 8 mts)",130,"Grande",-68.85745,-32.89305,5,"Residencial Sur",2423809,0,"medio"
"20750",31516,"Olmo comun","18/05/2011 12:27","Alto (> 8 mts)",99,"Grande",-68.85923,-32.89144,5,"Residencial Sur",2423809,0,"bajo"
"31583",47914,"Morera","29/08/2011 12:22","Medio (4 - 8 mts)",200,"Grande",-68.82887,-32.87098,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"26485",40045,"Morera","18/04/2011 12:59","Alto (> 8 mts)",140,"Grande",-68.84315,-32.87914,1,"Parque Central",1655358,0,"medio"
"17677",26926,"Pltano","01/11/2011 18:02","Alto (> 8 mts)",200,"Grande",-68.83552,-32.8863,3,"Parque O'Higgins",1531146,0,"medio"
"4135",6360,"Morera","29/06/2011 09:41","Alto (> 8 mts)",125,"Grande",-68.8526,-32.89115,5,"Residencial Sur",2423809,0,"medio"
"31354",47575,"Fresno europeo","19/09/2011 08:14","Medio (4 - 8 mts)",64,"Grande",-68.82643,-32.87206,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"31091",47178,"Morera","20/09/2011 11:10","Medio (4 - 8 mts)",245,"Grande",-68.83359,-32.8747,4,"Cuarta Este Área Fundacional",1822016,1,"alto"
"27968",42366,"Morera","29/09/2011 10:29","Alto (> 8 mts)",160,"Grande",-68.83473,-32.87578,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"2809",4312,"lamo blanco","22/07/2011 08:45","Alto (> 8 mts)",190,"Grande",-68.84497,-32.87125,6,"Residencial Norte",2694682,0,"medio"
"17178",26166,"Olmo comun","14/11/2011 17:16","Medio (4 - 8 mts)",170,"Grande",-68.82987,-32.88684,3,"Parque O'Higgins",1531146,0,"medio"
"31911",48417,"Fresno europeo","29/08/2011 10:20","Muy bajo (1 - 2 mts)",20,"Chico",-68.82918,-32.86874,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"7037",10740,"Paraiso","05/04/2011 11:53","Medio (4 - 8 mts)",90,"Grande",-68.85697,-32.87596,6,"Residencial Norte",2694682,0,"bajo"
"17249",26286,"Pltano","21/10/2011 10:17","Alto (> 8 mts)",138,"Grande",-68.83144,-32.88968,3,"Parque O'Higgins",1531146,0,"medio"
"16968",25846,"Fresno europeo","03/02/2011 16:40","Bajo (2 - 4 mts)",58,"Mediano",-68.84016,-32.90168,2,"Barrio Civico",2366816,0,"bajo"
"29428",44647,"Morera","25/08/2011 12:40","Alto (> 8 mts)",170,"Grande",-68.82297,-32.86656,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"11509",17751,"Morera","20/07/2011 12:38","Alto (> 8 mts)",77,"Grande",-68.84205,-32.86641,4,"Cuarta Oeste",1173333,0,"bajo"
"28094",42564,"Morera","26/09/2011 11:14","Alto (> 8 mts)",140,"Grande",-68.82708,-32.87558,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"10048",15472,"Paraiso","21/11/2011 13:19","Medio (4 - 8 mts)",150,"Grande",-68.86006,-32.87107,7,"Residencial Parque",1786336,1,"medio"
"4198",6452,"Fresno europeo","26/05/2011 09:35","Bajo (2 - 4 mts)",8,"Chico",-68.8506,-32.88883,5,"Residencial Sur",2423809,0,"bajo"
"5307",8116,"Acacia SP","16/03/2011 12:37","Alto (> 8 mts)",116,"Grande",-68.84072,-32.89071,3,"Parque O'Higgins",1531146,0,"medio"
"300",466,"Morera","07/03/2012 11:07","Alto (> 8 mts)",148,"Grande",-68.82177,-32.8686,4,"Cuarta Este Área Fundacional",1822016,0,"medio"
"29059",44049,"Fresno americano","18/10/2011 12:17","Alto (> 8 mts)",105,"Grande",-68.83226,-32.88607,3,"Parque O'Higgins",1531146,0,"medio"
"4927",7543,"Acer","16/06/2011 09:55","Medio (4 - 8 mts)",120,"Grande",-68.85693,-32.88357,5,"Residencial Sur",2423809,0,"medio"
"25171",38078,"Paraiso","03/12/2010 10:27","Alto (> 8 mts)",150,"Grande",-68.8471,-32.8722,6,"Residencial Norte",2694682,0,"medio"
"28269",42823,"Morera","30/09/2011 13:22","Alto (> 8 mts)",100,"Grande",-68.83098,-32.87662,4,"Cuarta Este Área Fundacional",1822016,0,"bajo"
"5892",9035,"Morera","10/01/2011 14:12","Bajo (2 - 4 mts)",32,"Mediano",-68.84511,-32.86707,4,"Cuarta Oeste",1173333,0,"bajo"
"14140",21593,"Paraiso","12/05/2011 10:05","Alto (> 8 mts)",160,"Grande",-68.85491,-32.89353,5,"Residencial Sur",2423809,0,"medio"
"25405",38416,"Paraiso","04/11/2010 10:53","Alto (> 8 mts)",220,"Grande",-68.85179,-32.87026,6,"Residencial Norte",2694682,0,"alto"
"25700",38864,"Morera","20/12/2010 12:12","Medio (4 - 8 mts)",40,"Mediano",-68.84822,-32.87086,6,"Residencial Norte",2694682,0,"bajo"
"8821",13466,"Acer","03/02/2011 09:03","Medio (4 - 8 mts)",40,"Mediano",-68.85259,-32.86339,6,"Residencial Norte",2694682,0,"bajo"
"7888",12023,"Morera","07/04/2010 11:39","Medio (4 - 8 mts)",135,"Grande",-68.85329,-32.86718,6,"Residencial Norte",2694682,0,"medio"
"17973",27382,"Fresno americano","20/10/2011 11:52","Medio (4 - 8 mts)",120,"Grande",-68.83593,-32.88858,3,"Parque O'Higgins",1531146,0,"medio"
