"id","especie","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","inclinacion_peligrosa","cric_tronco_cm_cat","cric_diamtero_cm","esbeltez","rareza_de_altura"
46308,"Morera","Alto (> 8 mts)",180,"Grande",-68.82429,-32.87345,"4",1,"medio",565.2,565.2,"muy común"
46309,"Fresno europeo","Bajo (2 - 4 mts)",20,"Chico",-68.82438,-32.87345,"4",0,"bajo",62.8,125.6,"raro"
46310,"Fresno europeo","Alto (> 8 mts)",135,"Grande",-68.82444,-32.87345,"4",0,"medio",423.9,423.9,"normal"
46311,"Morera","Alto (> 8 mts)",138,"Grande",-68.82453,-32.87344,"4",0,"medio",433.32,433.32,"muy común"
46312,"Prunas","Medio (4 - 8 mts)",45,"Mediano",-68.82459,-32.87344,"4",0,"bajo",141.3,423.9,"normal"
46313,"Fresno europeo","Alto (> 8 mts)",173,"Grande",-68.82466,-32.87344,"4",0,"medio",543.22,543.22,"normal"
46314,"Morera","Alto (> 8 mts)",168,"Grande",-68.82471,-32.87348,"4",0,"medio",527.52,527.52,"muy común"
46315,"Prunas","Muy bajo (1 - 2 mts)",25,"Mediano",-68.82471,-32.87351,"4",0,"bajo",78.5,314,"raro"
46316,"Morera","Alto (> 8 mts)",128,"Grande",-68.82472,-32.87358,"4",0,"medio",401.92,401.92,"muy común"
46317,"Morera","Alto (> 8 mts)",145,"Grande",-68.82473,-32.87362,"4",0,"medio",455.3,455.3,"muy común"
46320,"Morera","Alto (> 8 mts)",145,"Grande",-68.82474,-32.87382,"4",0,"medio",455.3,455.3,"muy común"
46321,"Morera","Alto (> 8 mts)",150,"Grande",-68.82474,-32.87387,"4",0,"medio",471,471,"muy común"
46322,"Morera","Alto (> 8 mts)",190,"Grande",-68.82354,-32.87393,"4",0,"medio",596.6,596.6,"muy común"
46323,"Morera","Alto (> 8 mts)",150,"Grande",-68.82353,-32.87388,"4",0,"medio",471,471,"muy común"
46324,"Morera","Medio (4 - 8 mts)",65,"Grande",-68.82353,-32.87384,"4",1,"bajo",204.1,612.3,"normal"
46325,"Morera","Alto (> 8 mts)",185,"Grande",-68.82352,-32.87381,"4",1,"medio",580.9,580.9,"muy común"
46327,"Morera","Medio (4 - 8 mts)",140,"Grande",-68.82352,-32.87372,"4",0,"medio",439.6,1318.8,"normal"
46328,"Fresno europeo","Bajo (2 - 4 mts)",12,"Chico",-68.82351,-32.87366,"4",0,"bajo",37.68,75.36,"raro"
46330,"Fresno europeo","Alto (> 8 mts)",148,"Grande",-68.82492,-32.87341,"4",0,"medio",464.72,464.72,"normal"
46332,"Fresno europeo","Alto (> 8 mts)",200,"Grande",-68.8252,-32.87339,"4",0,"medio",628,628,"normal"
46333,"Morera","Alto (> 8 mts)",160,"Grande",-68.82536,-32.87338,"4",0,"medio",502.4,502.4,"muy común"
46334,"Morera","Alto (> 8 mts)",180,"Grande",-68.82552,-32.87338,"4",0,"medio",565.2,565.2,"muy común"
46336,"Morera","Alto (> 8 mts)",160,"Grande",-68.82565,-32.87337,"4",0,"medio",502.4,502.4,"muy común"
46337,"Morera","Alto (> 8 mts)",120,"Grande",-68.82571,-32.87337,"4",1,"medio",376.8,376.8,"muy común"
46339,"Prunas","Bajo (2 - 4 mts)",30,"Mediano",-68.82594,-32.87335,"4",0,"bajo",94.2,188.4,"muy común"
46340,"Paraiso","Medio (4 - 8 mts)",120,"Grande",-68.82603,-32.87341,"4",0,"medio",376.8,1130.4,"normal"
46341,"Morera","Alto (> 8 mts)",114,"Grande",-68.82603,-32.87344,"4",0,"medio",357.96,357.96,"muy común"
46342,"Morera","Alto (> 8 mts)",166,"Grande",-68.82605,-32.87355,"4",0,"medio",521.24,521.24,"muy común"
46343,"Morera","Alto (> 8 mts)",165,"Grande",-68.82606,-32.87363,"4",0,"medio",518.1,518.1,"muy común"
46345,"Fresno europeo","Medio (4 - 8 mts)",135,"Grande",-68.82606,-32.87372,"4",0,"medio",423.9,1271.7,"muy común"
46346,"Morera","Alto (> 8 mts)",158,"Grande",-68.82607,-32.8738,"4",0,"medio",496.12,496.12,"muy común"
46347,"Morera","Medio (4 - 8 mts)",112,"Grande",-68.82608,-32.87392,"4",0,"medio",351.68,1055.04,"normal"
46348,"Morera","Medio (4 - 8 mts)",110,"Grande",-68.82609,-32.87399,"4",0,"medio",345.4,1036.2,"normal"
46349,"Morera","Alto (> 8 mts)",160,"Grande",-68.8261,-32.87408,"4",0,"medio",502.4,502.4,"muy común"
46350,"Morera","Alto (> 8 mts)",164,"Grande",-68.82611,-32.87415,"4",0,"medio",514.96,514.96,"muy común"
46352,"Morera","Alto (> 8 mts)",165,"Grande",-68.826,-32.87429,"4",0,"medio",518.1,518.1,"muy común"
46353,"Morera","Alto (> 8 mts)",168,"Grande",-68.82594,-32.87429,"4",0,"medio",527.52,527.52,"muy común"
46355,"Morera","Alto (> 8 mts)",173,"Grande",-68.82574,-32.87429,"4",0,"medio",543.22,543.22,"muy común"
46357,"Morera","Alto (> 8 mts)",140,"Grande",-68.82554,-32.87429,"4",0,"medio",439.6,439.6,"muy común"
46358,"Morera","Alto (> 8 mts)",130,"Grande",-68.82547,-32.87429,"4",0,"medio",408.2,408.2,"muy común"
46359,"Morera","Alto (> 8 mts)",170,"Grande",-68.82534,-32.87429,"4",0,"medio",533.8,533.8,"muy común"
46360,"Morera","Alto (> 8 mts)",180,"Grande",-68.82519,-32.87429,"4",0,"medio",565.2,565.2,"muy común"
46361,"Morera","Alto (> 8 mts)",115,"Grande",-68.82499,-32.87429,"4",0,"medio",361.1,361.1,"muy común"
46362,"Morera","Alto (> 8 mts)",165,"Grande",-68.82492,-32.87429,"4",0,"medio",518.1,518.1,"muy común"
46363,"Morera","Alto (> 8 mts)",139,"Grande",-68.82478,-32.87421,"4",0,"medio",436.46,436.46,"muy común"
46364,"Morera","Alto (> 8 mts)",137,"Grande",-68.82479,-32.87418,"4",1,"medio",430.18,430.18,"muy común"
46365,"Morera","Alto (> 8 mts)",140,"Grande",-68.82481,-32.87413,"4",0,"medio",439.6,439.6,"muy común"
46367,"Morera","Alto (> 8 mts)",170,"Grande",-68.82486,-32.874,"4",0,"medio",533.8,533.8,"muy común"
46369,"Morera","Alto (> 8 mts)",185,"Grande",-68.82489,-32.87389,"4",0,"medio",580.9,580.9,"muy común"
46370,"Morera","Alto (> 8 mts)",146,"Grande",-68.82489,-32.87383,"4",0,"medio",458.44,458.44,"muy común"
46371,"Morera","Alto (> 8 mts)",160,"Grande",-68.82489,-32.87373,"4",0,"medio",502.4,502.4,"muy común"
46372,"Morera","Alto (> 8 mts)",150,"Grande",-68.82488,-32.87365,"4",0,"medio",471,471,"muy común"
46373,"Morera","Medio (4 - 8 mts)",42,"Mediano",-68.82488,-32.87361,"4",0,"bajo",131.88,395.64,"normal"
46376,"Morera","Alto (> 8 mts)",110,"Grande",-68.83306,-32.86718,"4",0,"medio",345.4,345.4,"muy común"
46377,"Morera","Alto (> 8 mts)",140,"Grande",-68.83299,-32.86719,"4",0,"medio",439.6,439.6,"muy común"
46378,"Morera","Medio (4 - 8 mts)",100,"Grande",-68.83292,-32.8672,"4",1,"bajo",314,942,"normal"
46380,"Morera","Alto (> 8 mts)",150,"Grande",-68.8327,-32.86721,"4",0,"medio",471,471,"muy común"
46382,"Morera","Alto (> 8 mts)",148,"Grande",-68.83256,-32.86722,"4",0,"medio",464.72,464.72,"muy común"
46383,"Morera","Alto (> 8 mts)",140,"Grande",-68.8325,-32.86719,"4",0,"medio",439.6,439.6,"muy común"
46386,"Morera","Alto (> 8 mts)",190,"Grande",-68.83242,-32.86693,"4",0,"medio",596.6,596.6,"muy común"
46388,"Morera","Alto (> 8 mts)",210,"Grande",-68.83238,-32.8668,"4",1,"alto",659.4,659.4,"muy común"
46389,"Morera","Alto (> 8 mts)",160,"Grande",-68.83254,-32.86674,"4",1,"medio",502.4,502.4,"muy común"
46392,"Fresno europeo","Medio (4 - 8 mts)",90,"Grande",-68.83282,-32.86673,"4",0,"bajo",282.6,847.8,"muy común"
46393,"Morera","Alto (> 8 mts)",240,"Grande",-68.83289,-32.86673,"4",0,"alto",753.6,753.6,"muy común"
46394,"Morera","Muy bajo (1 - 2 mts)",8,"Chico",-68.83303,-32.86689,"4",0,"bajo",25.12,100.48,"muy raro"
46397,"Fresno europeo","Alto (> 8 mts)",145,"Grande",-68.83307,-32.86706,"4",1,"medio",455.3,455.3,"normal"
46398,"Morera","Alto (> 8 mts)",140,"Grande",-68.83309,-32.86715,"4",0,"medio",439.6,439.6,"muy común"
46401,"Morera","Medio (4 - 8 mts)",98,"Grande",-68.83285,-32.86733,"4",1,"bajo",307.72,923.16,"normal"
46403,"Morera","Alto (> 8 mts)",140,"Grande",-68.83298,-32.86732,"4",0,"medio",439.6,439.6,"muy común"
46404,"Morera","Alto (> 8 mts)",160,"Grande",-68.83308,-32.8673,"4",0,"medio",502.4,502.4,"muy común"
46405,"Paraiso","Alto (> 8 mts)",180,"Grande",-68.83315,-32.86732,"4",0,"medio",565.2,565.2,"muy común"
46407,"Paraiso","Medio (4 - 8 mts)",140,"Grande",-68.83319,-32.86749,"4",0,"medio",439.6,1318.8,"normal"
46408,"Morera","Alto (> 8 mts)",110,"Grande",-68.83322,-32.86755,"4",1,"medio",345.4,345.4,"muy común"
46409,"Fresno americano","Medio (4 - 8 mts)",110,"Grande",-68.83327,-32.86778,"4",0,"medio",345.4,1036.2,"muy común"
46410,"Fresno europeo","Medio (4 - 8 mts)",90,"Grande",-68.83329,-32.86784,"4",0,"bajo",282.6,847.8,"muy común"
46411,"Fresno europeo","Bajo (2 - 4 mts)",45,"Mediano",-68.8333,-32.86789,"4",0,"bajo",141.3,282.6,"raro"
46413,"Paraiso","Alto (> 8 mts)",190,"Grande",-68.83334,-32.86804,"4",0,"medio",596.6,596.6,"muy común"
46417,"Ailanthus","Bajo (2 - 4 mts)",30,"Mediano",-68.83301,-32.86825,"4",0,"bajo",94.2,188.4,"raro"
46418,"Morera","Alto (> 8 mts)",150,"Grande",-68.83295,-32.86826,"4",0,"medio",471,471,"muy común"
46419,"Morera","Alto (> 8 mts)",140,"Grande",-68.83277,-32.86821,"4",0,"medio",439.6,439.6,"muy común"
46422,"Morera","Alto (> 8 mts)",160,"Grande",-68.83241,-32.86745,"4",0,"medio",502.4,502.4,"muy común"
46423,"Morera","Alto (> 8 mts)",175,"Grande",-68.83239,-32.86739,"4",0,"medio",549.5,549.5,"muy común"
46424,"Morera","Alto (> 8 mts)",180,"Grande",-68.83237,-32.86732,"4",0,"medio",565.2,565.2,"muy común"
46425,"Morera","Alto (> 8 mts)",128,"Grande",-68.83233,-32.86716,"4",0,"medio",401.92,401.92,"muy común"
46426,"Morera","Alto (> 8 mts)",145,"Grande",-68.8323,-32.86705,"4",1,"medio",455.3,455.3,"muy común"
46427,"Morera","Alto (> 8 mts)",170,"Grande",-68.83227,-32.86698,"4",1,"medio",533.8,533.8,"muy común"
46428,"Morera","Alto (> 8 mts)",220,"Grande",-68.83224,-32.86689,"4",1,"alto",690.8,690.8,"muy común"
46430,"Morera","Alto (> 8 mts)",170,"Grande",-68.83215,-32.86678,"4",0,"medio",533.8,533.8,"muy común"
46431,"Morera","Alto (> 8 mts)",150,"Grande",-68.83209,-32.86678,"4",0,"medio",471,471,"muy común"
46432,"Morera","Alto (> 8 mts)",120,"Grande",-68.83198,-32.86678,"4",0,"medio",376.8,376.8,"muy común"
46433,"Morera","Alto (> 8 mts)",115,"Grande",-68.83192,-32.86678,"4",0,"medio",361.1,361.1,"muy común"
46434,"Morera","Alto (> 8 mts)",180,"Grande",-68.83188,-32.86678,"4",1,"medio",565.2,565.2,"muy común"
46435,"Morera","Alto (> 8 mts)",180,"Grande",-68.83184,-32.86687,"4",0,"medio",565.2,565.2,"muy común"
46438,"Morera","Alto (> 8 mts)",145,"Grande",-68.83185,-32.86707,"4",0,"medio",455.3,455.3,"muy común"
46439,"Morera","Alto (> 8 mts)",140,"Grande",-68.83186,-32.86714,"4",1,"medio",439.6,439.6,"muy común"
46440,"Paraiso","Alto (> 8 mts)",160,"Grande",-68.83186,-32.86718,"4",0,"medio",502.4,502.4,"muy común"
46441,"Morera","Medio (4 - 8 mts)",85,"Grande",-68.83187,-32.86728,"4",0,"bajo",266.9,800.7,"normal"
46442,"Morera","Alto (> 8 mts)",220,"Grande",-68.83187,-32.86734,"4",0,"alto",690.8,690.8,"muy común"
46443,"Morera","Alto (> 8 mts)",220,"Grande",-68.83187,-32.86741,"4",0,"alto",690.8,690.8,"muy común"
46446,"Morera","Alto (> 8 mts)",180,"Grande",-68.83245,-32.86763,"4",0,"medio",565.2,565.2,"muy común"
46447,"Morera","Medio (4 - 8 mts)",70,"Grande",-68.83248,-32.86775,"4",0,"bajo",219.8,659.4,"normal"
46448,"Morera","Alto (> 8 mts)",200,"Grande",-68.8325,-32.86783,"4",0,"medio",628,628,"muy común"
46450,"Morera","Alto (> 8 mts)",170,"Grande",-68.83256,-32.86805,"4",0,"medio",533.8,533.8,"muy común"
46451,"Morera","Alto (> 8 mts)",115,"Grande",-68.8326,-32.86819,"4",0,"medio",361.1,361.1,"muy común"
46452,"Morera","Alto (> 8 mts)",150,"Grande",-68.83252,-32.86829,"4",1,"medio",471,471,"muy común"
46456,"Morera","Alto (> 8 mts)",170,"Grande",-68.83203,-32.86834,"4",0,"medio",533.8,533.8,"muy común"
46457,"Morera","Muy bajo (1 - 2 mts)",8,"Chico",-68.83198,-32.86834,"4",0,"bajo",25.12,100.48,"muy raro"
46459,"Morera","Alto (> 8 mts)",110,"Grande",-68.83191,-32.8683,"4",0,"medio",345.4,345.4,"muy común"
46460,"Morera","Alto (> 8 mts)",125,"Grande",-68.83191,-32.86823,"4",0,"medio",392.5,392.5,"muy común"
46461,"Morera","Alto (> 8 mts)",160,"Grande",-68.8319,-32.86811,"4",0,"medio",502.4,502.4,"muy común"
46462,"Morera","Alto (> 8 mts)",155,"Grande",-68.8319,-32.86802,"4",0,"medio",486.7,486.7,"muy común"
46464,"Morera","Alto (> 8 mts)",210,"Grande",-68.83189,-32.86784,"4",0,"alto",659.4,659.4,"muy común"
46465,"Ligustro","Alto (> 8 mts)",200,"Grande",-68.83189,-32.86776,"4",0,"medio",628,628,"raro"
46466,"Fresno europeo","Medio (4 - 8 mts)",80,"Grande",-68.83189,-32.86768,"4",0,"bajo",251.2,753.6,"muy común"
46467,"Morera","Alto (> 8 mts)",260,"Grande",-68.83188,-32.86746,"4",0,"alto",816.4,816.4,"muy común"
46469,"Morera","Alto (> 8 mts)",160,"Grande",-68.83158,-32.86838,"4",0,"medio",502.4,502.4,"muy común"
46470,"Morera","Muy bajo (1 - 2 mts)",4,"Chico",-68.83149,-32.86839,"4",0,"bajo",12.56,50.24,"muy raro"
46471,"Morera","Alto (> 8 mts)",143,"Grande",-68.83143,-32.8684,"4",0,"medio",449.02,449.02,"muy común"
46472,"Morera","Alto (> 8 mts)",140,"Grande",-68.83132,-32.86841,"4",0,"medio",439.6,439.6,"muy común"
46474,"Olmo bola","Medio (4 - 8 mts)",26,"Mediano",-68.83121,-32.86842,"4",0,"bajo",81.64,244.92,"muy común"
46477,"Morera","Alto (> 8 mts)",155,"Grande",-68.83102,-32.86844,"4",0,"medio",486.7,486.7,"muy común"
46479,"Olmo bola","Alto (> 8 mts)",120,"Grande",-68.83088,-32.86845,"4",0,"medio",376.8,376.8,"normal"
46480,"Pltano","Alto (> 8 mts)",205,"Grande",-68.83076,-32.86846,"4",0,"alto",643.7,643.7,"muy común"
46481,"Fresno europeo","Alto (> 8 mts)",85,"Grande",-68.83067,-32.86847,"4",0,"bajo",266.9,266.9,"normal"
46483,"Morera","Alto (> 8 mts)",125,"Grande",-68.83053,-32.86848,"4",0,"medio",392.5,392.5,"muy común"
46484,"Fresno europeo","Medio (4 - 8 mts)",30,"Mediano",-68.83048,-32.86849,"4",0,"bajo",94.2,282.6,"muy común"
46485,"Morera","Medio (4 - 8 mts)",110,"Grande",-68.83041,-32.86844,"4",0,"medio",345.4,1036.2,"normal"
46486,"Fresno europeo","Medio (4 - 8 mts)",70,"Grande",-68.83041,-32.86838,"4",0,"bajo",219.8,659.4,"muy común"
46487,"Fresno europeo","Medio (4 - 8 mts)",88,"Grande",-68.83041,-32.86833,"4",0,"bajo",276.32,828.96,"muy común"
46489,"Fresno europeo","Alto (> 8 mts)",150,"Grande",-68.83041,-32.8682,"4",0,"medio",471,471,"normal"
46491,"Morera","Alto (> 8 mts)",180,"Grande",-68.8304,-32.86805,"4",0,"medio",565.2,565.2,"muy común"
46492,"Pltano","Alto (> 8 mts)",190,"Grande",-68.83039,-32.86795,"4",0,"medio",596.6,596.6,"muy común"
46494,"Morera","Muy bajo (1 - 2 mts)",4,"Chico",-68.83038,-32.8678,"4",0,"bajo",12.56,50.24,"muy raro"
46496,"Fresno europeo","Alto (> 8 mts)",195,"Grande",-68.83037,-32.8676,"4",0,"medio",612.3,612.3,"normal"
46498,"Fresno europeo","Alto (> 8 mts)",128,"Grande",-68.83036,-32.86751,"4",0,"medio",401.92,401.92,"normal"
46500,"Prunas","Medio (4 - 8 mts)",20,"Chico",-68.83035,-32.86738,"4",0,"bajo",62.8,188.4,"normal"
46501,"Fresno europeo","Medio (4 - 8 mts)",65,"Grande",-68.83035,-32.86735,"4",0,"bajo",204.1,612.3,"muy común"
46502,"Prunas","Muy bajo (1 - 2 mts)",20,"Chico",-68.83035,-32.8673,"4",0,"bajo",62.8,251.2,"raro"
46503,"Fresno europeo","Alto (> 8 mts)",147,"Grande",-68.83034,-32.86725,"4",0,"medio",461.58,461.58,"normal"
46505,"Ligustro","Medio (4 - 8 mts)",105,"Grande",-68.83034,-32.86712,"4",0,"medio",329.7,989.1,"normal"
46506,"Fresno europeo","Medio (4 - 8 mts)",110,"Grande",-68.83033,-32.86705,"4",0,"medio",345.4,1036.2,"muy común"
46507,"Morera","Medio (4 - 8 mts)",50,"Mediano",-68.83032,-32.86698,"4",0,"bajo",157,471,"normal"
46509,"Morera","Alto (> 8 mts)",187,"Grande",-68.83041,-32.86684,"4",0,"medio",587.18,587.18,"muy común"
46510,"Morera","Alto (> 8 mts)",185,"Grande",-68.83047,-32.86683,"4",0,"medio",580.9,580.9,"muy común"
46511,"Morera","Alto (> 8 mts)",130,"Grande",-68.8306,-32.86683,"4",0,"medio",408.2,408.2,"muy común"
46512,"Caducifolio","Medio (4 - 8 mts)",35,"Mediano",-68.83069,-32.86683,"4",0,"bajo",109.9,329.7,"raro"
46513,"Morera","Alto (> 8 mts)",130,"Grande",-68.83086,-32.86682,"4",0,"medio",408.2,408.2,"muy común"
46515,"Morera","Alto (> 8 mts)",199,"Grande",-68.83102,-32.86681,"4",1,"medio",624.86,624.86,"muy común"
46516,"Paraiso","Alto (> 8 mts)",186,"Grande",-68.83133,-32.8668,"4",0,"medio",584.04,584.04,"muy común"
46517,"Morera","Alto (> 8 mts)",204,"Grande",-68.83157,-32.86679,"4",0,"alto",640.56,640.56,"muy común"
46518,"Morera","Alto (> 8 mts)",160,"Grande",-68.8317,-32.86686,"4",0,"medio",502.4,502.4,"muy común"
46519,"Morera","Alto (> 8 mts)",190,"Grande",-68.8317,-32.86695,"4",0,"medio",596.6,596.6,"muy común"
46523,"Morera","Alto (> 8 mts)",165,"Grande",-68.83173,-32.86744,"4",0,"medio",518.1,518.1,"muy común"
46524,"Morera","Alto (> 8 mts)",198,"Grande",-68.83174,-32.86761,"4",0,"medio",621.72,621.72,"muy común"
46525,"Morera","Alto (> 8 mts)",170,"Grande",-68.83174,-32.86771,"4",0,"medio",533.8,533.8,"muy común"
46527,"Morera","Alto (> 8 mts)",167,"Grande",-68.83176,-32.86796,"4",0,"medio",524.38,524.38,"muy común"
46529,"Paraiso sombrilla","Alto (> 8 mts)",160,"Grande",-68.83177,-32.86815,"4",1,"medio",502.4,502.4,"raro"
46530,"Paraiso","Alto (> 8 mts)",140,"Grande",-68.83177,-32.86826,"4",0,"medio",439.6,439.6,"muy común"
46534,"Morera","Alto (> 8 mts)",130,"Grande",-68.83358,-32.86945,"4",0,"medio",408.2,408.2,"muy común"
46535,"Morera","Alto (> 8 mts)",155,"Grande",-68.8335,-32.86946,"4",0,"medio",486.7,486.7,"muy común"
46536,"Morera","Alto (> 8 mts)",170,"Grande",-68.8334,-32.86946,"4",0,"medio",533.8,533.8,"muy común"
46538,"Morera","Alto (> 8 mts)",123,"Grande",-68.83318,-32.86948,"4",0,"medio",386.22,386.22,"muy común"
46539,"Morera","Alto (> 8 mts)",170,"Grande",-68.83311,-32.86946,"4",1,"medio",533.8,533.8,"muy común"
46540,"Morera","Alto (> 8 mts)",150,"Grande",-68.83308,-32.8694,"4",1,"medio",471,471,"muy común"
46541,"Morera","Medio (4 - 8 mts)",125,"Grande",-68.83305,-32.86932,"4",0,"medio",392.5,1177.5,"normal"
46542,"Morera","Alto (> 8 mts)",180,"Grande",-68.83303,-32.86924,"4",0,"medio",565.2,565.2,"muy común"
46543,"Morera","Alto (> 8 mts)",190,"Grande",-68.833,-32.86912,"4",0,"medio",596.6,596.6,"muy común"
46544,"Morera","Alto (> 8 mts)",155,"Grande",-68.83298,-32.86905,"4",1,"medio",486.7,486.7,"muy común"
46546,"Morera","Bajo (2 - 4 mts)",20,"Chico",-68.83293,-32.86886,"4",0,"bajo",62.8,125.6,"raro"
46547,"Morera","Alto (> 8 mts)",160,"Grande",-68.8329,-32.86874,"4",0,"medio",502.4,502.4,"muy común"
46549,"Perenne","Muy bajo (1 - 2 mts)",30,"Mediano",-68.83284,-32.86852,"4",0,"bajo",94.2,376.8,"raro"
46550,"Morera","Bajo (2 - 4 mts)",20,"Chico",-68.83282,-32.86844,"4",0,"bajo",62.8,125.6,"raro"
46552,"Morera","Alto (> 8 mts)",180,"Grande",-68.83306,-32.86837,"4",0,"medio",565.2,565.2,"muy común"
46553,"Fresno europeo","Bajo (2 - 4 mts)",28,"Mediano",-68.83318,-32.86836,"4",0,"bajo",87.92,175.84,"raro"
46554,"Morera","Alto (> 8 mts)",160,"Grande",-68.83336,-32.86834,"4",0,"medio",502.4,502.4,"muy común"
46555,"Morera","Alto (> 8 mts)",138,"Grande",-68.83345,-32.86845,"4",0,"medio",433.32,433.32,"muy común"
46557,"Acer","Muy bajo (1 - 2 mts)",14,"Chico",-68.83352,-32.86867,"4",0,"bajo",43.96,175.84,"muy raro"
46559,"Fresno americano","Alto (> 8 mts)",115,"Grande",-68.83359,-32.86892,"4",0,"medio",361.1,361.1,"normal"
46560,"Morera","Alto (> 8 mts)",136,"Grande",-68.83365,-32.86917,"4",0,"medio",427.04,427.04,"muy común"
46561,"Morera","Alto (> 8 mts)",130,"Grande",-68.83368,-32.86931,"4",0,"medio",408.2,408.2,"muy común"
46563,"Morera","Alto (> 8 mts)",120,"Grande",-68.83192,-32.86856,"4",0,"medio",376.8,376.8,"muy común"
46564,"Morera","Alto (> 8 mts)",168,"Grande",-68.83193,-32.86864,"4",1,"medio",527.52,527.52,"muy común"
46566,"Palo borracho","Medio (4 - 8 mts)",105,"Grande",-68.83194,-32.869,"4",0,"medio",329.7,989.1,"normal"
46568,"Morera","Alto (> 8 mts)",158,"Grande",-68.83195,-32.86929,"4",0,"medio",496.12,496.12,"muy común"
46569,"Morera","Alto (> 8 mts)",175,"Grande",-68.83195,-32.86936,"4",0,"medio",549.5,549.5,"muy común"
46571,"Morera","Alto (> 8 mts)",108,"Grande",-68.83195,-32.86953,"4",0,"medio",339.12,339.12,"muy común"
46572,"Morera","Alto (> 8 mts)",132,"Grande",-68.83205,-32.86959,"4",1,"medio",414.48,414.48,"muy común"
46573,"Morera","Alto (> 8 mts)",135,"Grande",-68.83215,-32.86958,"4",0,"medio",423.9,423.9,"muy común"
46574,"Morera","Alto (> 8 mts)",132,"Grande",-68.83225,-32.86957,"4",0,"medio",414.48,414.48,"muy común"
46575,"Morera","Alto (> 8 mts)",165,"Grande",-68.83235,-32.86956,"4",0,"medio",518.1,518.1,"muy común"
46576,"Morera","Bajo (2 - 4 mts)",30,"Mediano",-68.83247,-32.86955,"4",0,"bajo",94.2,188.4,"raro"
46577,"Morera","Alto (> 8 mts)",150,"Grande",-68.83266,-32.86954,"4",0,"medio",471,471,"muy común"
46578,"Prunas","Bajo (2 - 4 mts)",50,"Mediano",-68.83274,-32.86953,"4",0,"bajo",157,314,"muy común"
46579,"Morera","Alto (> 8 mts)",148,"Grande",-68.83282,-32.86953,"4",0,"medio",464.72,464.72,"muy común"
46580,"Morera","Alto (> 8 mts)",105,"Grande",-68.8329,-32.86952,"4",1,"medio",329.7,329.7,"muy común"
46581,"Morera","Alto (> 8 mts)",155,"Grande",-68.83295,-32.86946,"4",0,"medio",486.7,486.7,"muy común"
46584,"Morera","Medio (4 - 8 mts)",128,"Grande",-68.83289,-32.86923,"4",1,"medio",401.92,1205.76,"normal"
46585,"Morera","Alto (> 8 mts)",118,"Grande",-68.83287,-32.86916,"4",0,"medio",370.52,370.52,"muy común"
46587,"Morera","Alto (> 8 mts)",122,"Grande",-68.83282,-32.86893,"4",1,"medio",383.08,383.08,"muy común"
46588,"Morera","Alto (> 8 mts)",168,"Grande",-68.83279,-32.86884,"4",0,"medio",527.52,527.52,"muy común"
46591,"Paraiso","Bajo (2 - 4 mts)",80,"Grande",-68.83272,-32.86859,"4",0,"bajo",251.2,502.4,"raro"
46593,"Morera","Alto (> 8 mts)",125,"Grande",-68.83268,-32.86846,"4",0,"medio",392.5,392.5,"muy común"
46594,"Morera","Medio (4 - 8 mts)",45,"Mediano",-68.83262,-32.86842,"4",0,"bajo",141.3,423.9,"normal"
46595,"Morera","Alto (> 8 mts)",70,"Grande",-68.83253,-32.86843,"4",1,"bajo",219.8,219.8,"muy común"
46598,"Morera","Alto (> 8 mts)",195,"Grande",-68.83219,-32.86846,"4",0,"medio",612.3,612.3,"muy común"
46601,"Morera","Medio (4 - 8 mts)",110,"Grande",-68.83179,-32.86858,"4",0,"medio",345.4,1036.2,"normal"
46602,"Morera","Bajo (2 - 4 mts)",70,"Grande",-68.83179,-32.86864,"4",0,"bajo",219.8,439.6,"raro"
46603,"Morera","Alto (> 8 mts)",150,"Grande",-68.83179,-32.8687,"4",0,"medio",471,471,"muy común"
46604,"Morera","Alto (> 8 mts)",168,"Grande",-68.83179,-32.86877,"4",0,"medio",527.52,527.52,"muy común"
46605,"Morera","Alto (> 8 mts)",182,"Grande",-68.83181,-32.86903,"4",0,"medio",571.48,571.48,"muy común"
46606,"Paraiso","Alto (> 8 mts)",114,"Grande",-68.83181,-32.86911,"4",0,"medio",357.96,357.96,"muy común"
46607,"Fresno europeo","Medio (4 - 8 mts)",60,"Mediano",-68.83181,-32.86918,"4",0,"bajo",188.4,565.2,"muy común"
46609,"Fresno europeo","Medio (4 - 8 mts)",55,"Mediano",-68.83182,-32.86936,"4",0,"bajo",172.7,518.1,"muy común"
46610,"Morera","Alto (> 8 mts)",185,"Grande",-68.83182,-32.86947,"4",0,"medio",580.9,580.9,"muy común"
46611,"Morera","Alto (> 8 mts)",144,"Grande",-68.83183,-32.86957,"4",0,"medio",452.16,452.16,"muy común"
